url,status,details,load_status,load_time_s,contact_page_status,form_status,fields_filled,filled_fields,failed_fields,validation_status,captcha_status,submit_status,success_status
https://www.fischtankpr.com/contact/,Success,Verified thank-you / redirect,Loaded,4.9,Opened,Found,4,"full_name,email,subject,message","first_name,last_name,phone,company,website,job_title,budget,address",,Not present,Clicked: 'Submit' (score=120),Success detected
https://raxo.tv/contact-us,Failed,Submitted but no confirmation detected,Loaded,5.1,Opened,Found,4,"full_name,last_name,email,message","first_name,phone,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Animation' (score=70),No confirmation
https://www.dentsucreative.com/contact,Failed,No contact form found after all strategies,Loaded,1.5,Opened,Not found,,,,,,,
https://popupshopagency.com,Failed,No contact form found after all strategies,Loaded,2.8,Not found,Not found,,,,,,,
https://www.deloittedigital.com/in/en.html,Failed,Form found but no fields filled,Loaded,3.2,Not found,Found,0,,,,,,
https://enablementdata.com,Failed,No contact form found after all strategies,Loaded,0.9,Not found,Not found,,,,,,,
https://www.weareheartbeat.com/,Failed,No contact form found after all strategies,Loaded,10.3,Not found,Not found,,,,,,,
https://clickz.com/contact-us,Skipped,"Load error: unknown error: net::ERR_CONNECTION_CLOSED
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://www.thenewyorkwebsitedesigner.com/,Failed,No contact form found after all strategies,Loaded,2.3,Not found,Not found,,,,,,,
https://webdesigner23.com/contact-us/,Skipped,"Load error: timeout: Timed out receiving message from renderer: 18.112
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://thinkasa.com/contact/,Failed,,Loaded,6.8,Opened,Found,4,"email,phone,company,message","first_name,last_name,full_name,website,job_title,subject,budget,address",,Image OCR failed at pre-submit,,
https://bigapplemedia.com,Partial,Submitted but missing:  name,Loaded,0.8,Not found,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'SIGNUP' (score=75),Success detected
https://www.bigappledesigns.com/web-design-rfp-submission-new-york/,Success,Verified thank-you / redirect,Loaded,4.4,Not found,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Send' (score=120),Success detected
https://nycwebsitedesignerseopros.com/contact/,Failed,No contact form found after all strategies,Loaded,6.6,Opened,Not found,,,,,,,
https://letsstartdesign.com,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,3.0,Not found,Found,5,"first_name,last_name,email,phone,message","full_name,company,website,job_title,subject,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://transfuture.com/contact/,Failed,Turnstile widget not solved at pre-submit,Loaded,1.3,Opened,Found,6,"full_name,email,phone,company,website,message","first_name,last_name,job_title,subject,budget,address",,Not solved at pre-submit: Turnstile widget,,
https://www.adyingartco.com/,Skipped,"Load error: timeout: Timed out receiving message from renderer: 19.200
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://weareimmediate.com,Failed,No contact form found after all strategies,Loaded,0.9,Not found,Not found,,,,,,,
https://empirewebsiteconsultants.com,Failed,No contact form found after all strategies,Loaded,1.9,Not found,Not found,,,,,,,
https://lazarusdesignteam.com,Failed,No contact form found after all strategies,Loaded,0.8,Not found,Not found,,,,,,,
https://www.topnotchdezigns.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,2.9,Opened,Found,5,"full_name,email,phone,company,message","first_name,last_name,website,job_title,subject,budget,address",,Not present,Clicked: 'send' (score=120),No confirmation
https://worksight.com/about-contact/,Failed,No contact form found after all strategies,Loaded,1.6,Opened,Not found,,,,,,,
https://www.webocreators.com/contact,Skipped,"Load error: timeout: Timed out receiving message from renderer: 19.497
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://212website.com/contacts,Failed,,Loaded,8.2,Opened,Found,5,"full_name,email,phone,website,message","first_name,last_name,company,job_title,subject,budget,address",,Image OCR failed at pre-submit,,
https://yourdigilab.com/contact-us,Success,Verified thank-you / redirect,Loaded,7.5,Opened,Found,6,"first_name,phone,email,company,website,message","last_name,full_name,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=120),Success detected
https://webdesignatny.com,Failed,No contact form found after all strategies,Loaded,1.9,Not found,Not found,,,,,,,
https://vwm.com/contact/,Skipped,"Load error: timeout: Timed out receiving message from renderer: 17.959
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://www.neuronux.com/contact,Failed,,Loaded,1.4,Opened,Found,3,"message,select:How did you hear about us?,select:How did you hear about us?","first_name,last_name,full_name,email,phone,company,website,job_title,subject,budget,address",,Image OCR failed at pre-submit,,
https://www.designity.com/,Failed,No contact form found after all strategies,Loaded,5.8,Not found,Not found,,,,,,,
https://www.unifiedinfotech.net/about/contact/,Skipped,"Load error: timeout: Timed out receiving message from renderer: 19.297
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://webratron.com,Failed,Submitted but no confirmation detected,Loaded,4.1,Not found,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=105),No confirmation
https://www.avexdesigns.com/contact/,Failed,Submitted but no confirmation detected,Loaded,4.0,Opened,Found,6,"first_name,last_name,company,email,website,message","full_name,phone,job_title,subject,budget,address",,Not present,Clicked: 'SUBMIT' (score=105),No confirmation
https://johnwebsitedesign.com,Failed,No contact form found after all strategies,Loaded,0.9,Not found,Not found,,,,,,,
https://www.thinkbigdesigngroup.com/,Failed,No contact form found after all strategies,Loaded,2.4,Not found,Not found,,,,,,,
https://galaxywebstudios.com/contact.php,Failed,Form found but no fields filled,Loaded,3.7,Opened,Found,0,,"first_name,last_name,full_name,email,phone,company,website,job_title,subject,message,budget,address",,,,
https://valleyofdigital.com/contact,Skipped,"Load error: timeout: Timed out receiving message from renderer: 18.956
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://www.nightowlinteractive.com/contact/,Failed,No contact form found after all strategies,Loaded,3.7,Opened,Not found,,,,,,,
https://www.thewebempire.us,Failed,No contact form found after all strategies,Loaded,4.9,Not found,Not found,,,,,,,
https://cyberclosys.com,Failed,Submitted but no confirmation detected,Loaded,6.8,Not found,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Send Message' (score=100),No confirmation
https://www.dtestudio.com/,Failed,No contact form found after all strategies,Loaded,4.3,Not found,Not found,,,,,,,
https://webdesignserviceus.com/,Skipped,"Load error: timeout: Timed out receiving message from renderer: -0.020
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://slickwebstudios.com/contact-us.php,Failed,Submitted but no confirmation detected,Loaded,4.2,Opened,Found,5,"full_name,email,phone,select:United States,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: '' (score=70),No confirmation
https://www.alsallstudio.com/contact,Failed,Submitted but no confirmation detected,Loaded,3.6,Opened,Found,4,"first_name,last_name,email,message","full_name,phone,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Keyboard shortcuts' (score=10),No confirmation
https://www.udxd.co/contact,Failed,No contact form found after all strategies,Loaded,2.5,Opened,Not found,,,,,,,
https://zdezignz.com,Failed,No contact form found after all strategies,Loaded,2.8,Not found,Not found,,,,,,,
https://alibabaholdings.com,Failed,Submitted but no confirmation detected,Loaded,4.6,Not found,Found,2,"full_name,phone","first_name,last_name,email,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Submit' (score=120),No confirmation
https://247nywebdesign.com/,Failed,No contact form found after all strategies,Loaded,1.9,Not found,Not found,,,,,,,
https://www.google.com,Partial,Submitted but missing: email  name,Loaded,1.2,Not found,Found,1,message,"first_name,last_name,full_name,email,phone,company,website,job_title,subject,budget,address",,Not present,Clicked: 'I'm Feeling Lucky' (score=75),Success detected
https://swimd.com/contact.html,Failed,Submitted but no confirmation detected,Loaded,3.6,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Auto-solved at pre-submit: reCAPTCHA v2,Clicked: 'Submit' (score=105),No confirmation
https://noformat.com/,Failed,No contact form found after all strategies,Loaded,7.1,Not found,Not found,,,,,,,
https://whodesignsnyc.com/contact-us/,Success,Verified thank-you / redirect,Loaded,4.3,Opened,Found,3,"full_name,email,message","first_name,last_name,phone,company,website,job_title,subject,budget,address",,Auto-solved at pre-submit: Image CAPTCHA,Clicked: 'Submit' (score=120),Success detected
https://vandulo.com/contact-vandulo-web-development-web-hosting/,Failed,Submitted but no confirmation detected,Loaded,3.8,Opened,Found,7,"first_name,last_name,company,phone,email,subject,message","full_name,website,job_title,budget,address",,Not present,Clicked: 'Submit Form' (score=120),No confirmation
https://lustre.nyc,Failed,No contact form found after all strategies,Loaded,4.8,Not found,Not found,,,,,,,
https://localseolisting.com,Skipped,"Load error: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://imagemme.com/contact/,Failed,Submitted but no confirmation detected,Loaded,6.7,Opened,Found,6,"full_name,email,phone,company,budget,message","first_name,last_name,website,job_title,subject,address",,Not present,Clicked: 'SEND' (score=115),No confirmation
https://webdesignnewyork.us/contacts,Failed,Submitted but no confirmation detected,Loaded,4.2,Opened,Found,5,"full_name,email,phone,website,message","first_name,last_name,company,job_title,subject,budget,address",,Auto-solved at pre-submit: reCAPTCHA v2,Clicked: 'Toggle navigation' (score=10),No confirmation
https://northstreetcreative.com/,Failed,No contact form found after all strategies,Loaded,4.0,Not found,Not found,,,,,,,
https://www.desantisbreindel.com/contact/,Success,Verified thank-you / redirect,Loaded,5.7,Opened,Found,9,"first_name,last_name,email,company,select:Estimated budget for assignment? (Select one)*,select:When are you hoping to complete this work? (Select one)*,select:How did you hear about us? (Select one),select:Is your company or organization going through a leap?,message","full_name,phone,website,job_title,subject,budget,address",,Not present,Clicked: 'Send Message' (score=105),Success detected
https://www.brandtuitive.com/top-branding-agency-nyc-contact,Failed,Submitted but no confirmation detected,Loaded,2.8,Opened,Found,6,"first_name,last_name,phone,email,subject,message","full_name,company,website,job_title,budget,address",,Not present,form.submit(): form[0],No confirmation
https://www.revolvernewyork.com/contact,Failed,Submitted but no confirmation detected,Loaded,2.9,Opened,Found,5,"first_name,last_name,email,phone,message","full_name,company,website,job_title,subject,budget,address",,Not present,form.submit(): form[0],No confirmation
https://www.brandbureau.com/contact/,Failed,No contact form found after all strategies,Loaded,5.3,Opened,Not found,,,,,,,
https://www.c42d.com/,Failed,Form found but no fields filled,Loaded,1.7,Not found,Found,0,,,,,,
https://brandfire.com,Skipped,"Load error: timeout: Timed out receiving message from renderer: -0.004
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://www.redantler.com/contact,Failed,Submitted but no confirmation detected,Loaded,2.2,Opened,Found,6,"message,first_name,last_name,email,company,address","full_name,phone,website,job_title,subject,budget",,Not present,Clicked: 'Submit' (score=120),No confirmation
https://studiodbc.com/contactus,Skipped,"Load error: timeout: Timed out receiving message from renderer: 19.395
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://www.luxedreams.agency/contact,Failed,Submitted but no confirmation detected,Loaded,1.7,Opened,Found,4,"first_name,last_name,email,message","full_name,phone,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Send' (score=105),No confirmation
https://caseagency.com/contact,Failed,Submitted but no confirmation detected,Loaded,5.9,Opened,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Sign Up' (score=75),No confirmation
https://squatny.com/contact-us/,Success,Verified thank-you / redirect,Loaded,4.4,Opened,Found,6,"full_name,phone,email,company,website,message","first_name,last_name,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=120),Success detected
https://www.odgis.com/contact,Failed,Submitted but no confirmation detected,Loaded,3.6,Opened,Found,3,"full_name,email,message","first_name,last_name,phone,company,website,job_title,subject,budget,address",,Not present,Clicked: 'SEND MESSAGE' (score=120),No confirmation
https://ahoystudios.com/contact,Failed,No contact form found after all strategies,Loaded,2.7,Opened,Not found,,,,,,,
